time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,Localisation
2023-02-28,4.9,2.9,6.7,6.1,,44.0,20.4,67.0,1029.8,,Saint-Brieuc
2023-03-01,3.8,0.9,5.8,0.0,,52.0,19.5,41.0,1026.7,,Saint-Brieuc
2023-03-02,5.1,2.8,7.3,0.0,,35.0,15.6,31.0,1023.5,,Saint-Brieuc
2023-03-03,6.0,4.5,8.1,0.0,,39.0,20.2,39.0,1026.1,,Saint-Brieuc
2023-03-04,5.3,4.4,6.7,0.0,,60.0,14.3,31.0,1028.1,,Saint-Brieuc
2023-03-05,4.6,3.7,5.7,0.0,,46.0,6.3,27.8,1020.7,,Saint-Brieuc
2023-03-06,4.7,3.0,7.2,0.2,,241.0,12.6,27.8,1011.2,,Saint-Brieuc
2023-03-07,6.7,4.9,9.3,3.2,,208.0,14.3,35.0,1002.0,,Saint-Brieuc
2023-03-08,11.5,8.0,13.8,6.1,,229.0,25.2,54.0,990.9,,Saint-Brieuc
2023-03-09,11.4,10.3,13.0,10.8,,220.0,23.9,80.0,994.2,,Saint-Brieuc
2023-03-10,6.0,2.3,9.8,7.9,,269.0,30.2,87.0,1002.5,,Saint-Brieuc
2023-03-11,8.2,2.4,14.0,5.6,,206.0,15.9,42.0,1008.0,,Saint-Brieuc
2023-03-12,11.3,8.6,13.5,1.3,,216.0,18.2,57.0,1011.3,,Saint-Brieuc
2023-03-13,12.3,10.1,14.3,2.7,,217.0,28.1,87.0,997.5,,Saint-Brieuc
2023-03-14,8.0,4.7,10.6,1.8,,277.0,26.1,77.8,1009.2,,Saint-Brieuc
2023-03-15,8.3,4.6,12.1,0.0,,184.0,12.0,37.0,1016.4,,Saint-Brieuc
2023-03-16,11.7,8.7,16.8,0.0,,181.0,16.1,44.0,1007.0,,Saint-Brieuc
2023-03-17,12.2,9.7,16.0,8.1,,194.0,14.6,46.0,1003.8,,Saint-Brieuc
2023-03-18,10.1,7.8,13.9,6.3,,232.0,9.9,31.5,1006.6,,Saint-Brieuc
2023-03-19,9.4,7.0,12.5,0.0,,283.0,10.7,30.0,1019.2,,Saint-Brieuc
2023-03-20,9.7,7.1,12.7,0.0,,196.0,11.9,37.0,1019.5,,Saint-Brieuc
2023-03-21,11.7,9.5,14.7,0.6,,211.0,18.8,46.0,1012.9,,Saint-Brieuc
2023-03-22,12.2,10.6,14.5,1.7,,207.0,24.0,57.0,1004.9,,Saint-Brieuc
2023-03-23,11.7,9.7,14.4,4.8,,214.0,22.5,65.0,1001.4,,Saint-Brieuc
2023-03-24,10.2,7.6,13.3,2.3,,229.0,26.3,74.0,1004.9,,Saint-Brieuc
2023-03-25,10.2,8.0,14.2,3.3,,226.0,23.4,59.0,1010.5,,Saint-Brieuc
2023-03-26,,,,,,,,,,,Saint-Brieuc
2023-03-27,9.4,5.1,12.8,0.7,,118.0,6.4,38.9,1024.1,,Saint-Brieuc
2023-03-28,10.0,7.7,13.5,0.0,,181.0,19.2,54.0,1019.0,,Saint-Brieuc
2023-03-29,13.2,11.8,16.1,0.8,,197.0,19.1,61.0,1011.6,,Saint-Brieuc
2023-03-30,12.5,10.9,15.7,15.8,,218.0,24.5,65.0,1008.4,,Saint-Brieuc
2023-03-31,11.4,10.1,12.6,4.7,,249.0,41.3,94.0,1000.8,,Saint-Brieuc
2023-04-01,10.1,8.5,12.7,2.2,,281.0,26.3,55.0,1011.2,,Saint-Brieuc
2023-04-02,9.0,7.9,10.1,0.0,,348.0,18.1,37.0,1024.8,,Saint-Brieuc
2023-04-03,6.8,4.8,9.1,0.0,,53.0,14.4,35.2,1026.9,,Saint-Brieuc
2023-04-04,7.0,2.3,11.9,0.0,,40.0,7.2,37.0,1025.7,,Saint-Brieuc
2023-04-05,8.3,3.9,14.3,0.6,,244.0,6.5,22.2,1022.7,,Saint-Brieuc
2023-04-06,10.3,6.8,14.0,0.7,,263.0,14.8,39.0,1019.3,,Saint-Brieuc
2023-04-07,8.2,4.8,12.2,0.0,,1.0,10.2,30.0,1020.9,,Saint-Brieuc
2023-04-08,9.6,5.6,14.8,0.0,,104.0,11.6,35.0,1022.6,,Saint-Brieuc
2023-04-09,12.2,6.2,17.8,0.0,,158.0,10.2,33.3,1019.7,,Saint-Brieuc
2023-04-10,12.4,9.7,16.1,1.8,,231.0,20.6,57.0,1016.0,,Saint-Brieuc
2023-04-11,9.7,7.2,12.3,10.2,,215.0,17.5,59.0,1014.1,,Saint-Brieuc
2023-04-12,7.9,5.5,11.2,5.8,,247.0,27.6,83.0,1003.5,,Saint-Brieuc
2023-04-13,7.7,5.0,11.1,1.0,,255.0,19.5,48.0,1008.1,,Saint-Brieuc
2023-04-14,9.7,6.7,13.0,6.0,,234.0,20.7,54.0,1003.1,,Saint-Brieuc
2023-04-15,9.5,6.1,13.2,0.0,,321.0,15.8,33.3,1019.6,,Saint-Brieuc
2023-04-16,9.7,5.2,15.2,0.0,,141.0,7.1,24.0,1026.5,,Saint-Brieuc
2023-04-17,10.5,7.4,14.5,0.0,,19.0,10.3,35.0,1025.7,,Saint-Brieuc
2023-04-18,9.1,8.0,10.3,0.0,,46.0,22.4,41.0,1023.7,,Saint-Brieuc
2023-04-19,10.9,8.5,13.9,0.6,,43.0,15.4,41.0,1018.6,,Saint-Brieuc
2023-04-20,9.9,5.9,13.1,0.0,,47.0,22.4,57.0,1016.5,,Saint-Brieuc
2023-04-21,8.9,6.5,11.6,0.0,,53.0,13.9,44.5,1010.4,,Saint-Brieuc
2023-04-22,10.8,7.8,15.5,6.1,,189.0,13.4,55.0,1005.2,,Saint-Brieuc
2023-04-23,10.3,8.3,12.3,20.8,,248.0,16.4,44.0,1004.5,,Saint-Brieuc
2023-04-24,9.8,6.1,13.8,0.7,,258.0,15.8,46.0,1012.6,,Saint-Brieuc
2023-04-25,8.5,5.5,11.0,0.3,,59.0,10.7,30.0,1016.0,,Saint-Brieuc
2023-04-26,11.6,8.8,16.5,0.1,,124.0,9.2,26.0,1014.3,,Saint-Brieuc
2023-04-27,12.9,8.3,17.6,3.6,,184.0,12.1,41.0,1013.2,,Saint-Brieuc
2023-04-28,13.9,11.3,16.4,1.0,,261.0,11.9,35.0,1014.7,,Saint-Brieuc
2023-04-29,11.5,10.0,15.2,0.0,,7.0,7.1,25.9,1019.8,,Saint-Brieuc
2023-04-30,12.2,10.4,15.4,1.3,,359.0,7.6,29.6,1020.8,,Saint-Brieuc
2023-05-01,12.6,9.7,16.0,0.0,,300.0,12.7,35.0,1021.4,,Saint-Brieuc
2023-05-02,12.4,7.4,18.1,0.2,,74.0,10.1,27.8,1023.9,,Saint-Brieuc
2023-05-03,14.1,9.9,19.9,0.0,,90.0,13.8,41.0,1019.1,,Saint-Brieuc
2023-05-04,14.8,11.7,18.0,1.5,,174.0,14.7,61.0,1012.3,,Saint-Brieuc
2023-05-05,14.5,11.9,18.0,6.4,,196.0,13.4,42.0,1014.9,,Saint-Brieuc
2023-05-06,14.9,12.7,17.6,4.5,,188.0,15.0,50.0,1013.2,,Saint-Brieuc
2023-05-07,12.5,11.8,13.6,3.6,,11.0,6.2,31.5,1019.0,,Saint-Brieuc
2023-05-08,13.4,10.5,16.2,5.6,,185.0,12.5,42.0,1020.9,,Saint-Brieuc
2023-05-09,13.7,10.6,17.8,12.1,,264.0,17.4,61.0,1015.2,,Saint-Brieuc
2023-05-10,12.2,10.3,15.1,1.5,,279.0,20.8,50.0,1018.0,,Saint-Brieuc
2023-05-11,11.6,8.6,15.7,1.6,,282.0,11.4,30.0,1018.3,,Saint-Brieuc
2023-05-12,10.7,8.0,13.4,1.0,,329.0,13.4,35.2,1021.0,,Saint-Brieuc
2023-05-13,11.1,8.8,12.6,2.0,,9.0,15.2,37.0,1024.4,,Saint-Brieuc
2023-05-14,11.8,7.2,17.9,0.3,,295.0,9.4,22.2,1022.7,,Saint-Brieuc
2023-05-15,11.4,8.4,13.0,2.7,,315.0,16.8,46.0,1021.4,,Saint-Brieuc
2023-05-16,10.4,5.8,14.1,0.0,,332.0,11.8,31.0,1026.0,,Saint-Brieuc
2023-05-17,11.4,6.1,15.8,0.0,,329.0,11.2,35.2,1028.5,,Saint-Brieuc
2023-05-18,11.7,7.2,16.6,0.3,,313.0,11.5,33.0,1027.8,,Saint-Brieuc
2023-05-19,12.0,7.7,16.1,0.0,,318.0,11.6,33.3,1026.8,,Saint-Brieuc
2023-05-20,11.9,9.4,14.1,0.0,,19.0,15.8,37.0,1023.3,,Saint-Brieuc
2023-05-21,11.9,7.9,14.3,0.0,,12.0,11.7,29.6,1020.3,,Saint-Brieuc
2023-05-22,12.7,8.8,15.9,0.0,,346.0,13.4,37.0,1020.9,,Saint-Brieuc
2023-05-23,13.7,11.6,16.1,0.0,,23.0,18.2,44.0,1024.6,,Saint-Brieuc
2023-05-24,12.9,9.1,16.8,0.0,,22.0,14.6,33.0,1025.8,,Saint-Brieuc
2023-05-25,13.0,9.0,16.2,0.0,,5.0,17.6,48.0,1026.4,,Saint-Brieuc
2023-05-26,12.7,10.9,15.2,0.0,,39.0,20.3,48.0,1027.1,,Saint-Brieuc
2023-05-27,13.7,10.9,17.3,0.0,,33.0,14.9,37.0,1023.2,,Saint-Brieuc
2023-05-28,13.6,9.1,17.2,0.0,,19.0,14.8,39.0,1020.1,,Saint-Brieuc
2023-05-29,13.1,12.2,14.1,0.0,,38.0,25.2,46.0,1021.9,,Saint-Brieuc
2023-05-30,13.4,11.9,15.9,0.0,,42.0,26.0,52.0,1023.8,,Saint-Brieuc
2023-05-31,13.1,11.7,15.1,0.0,,41.0,22.0,46.0,1022.3,,Saint-Brieuc
2023-06-01,13.2,12.2,14.2,0.0,,37.0,20.4,41.0,1020.5,,Saint-Brieuc
2023-06-02,12.8,11.1,14.7,0.0,,41.0,23.7,50.0,1020.5,,Saint-Brieuc
2023-06-03,13.5,11.1,16.3,0.0,,42.0,19.8,42.0,1019.5,,Saint-Brieuc
2023-06-04,15.0,11.3,18.7,0.0,,34.0,16.1,42.0,1019.3,,Saint-Brieuc
2023-06-05,13.8,11.7,15.7,0.0,,30.0,17.4,38.9,1020.3,,Saint-Brieuc
2023-06-06,13.7,12.2,15.9,0.0,,34.0,17.9,41.0,1019.6,,Saint-Brieuc
2023-06-07,15.0,12.3,18.4,0.0,,37.0,18.0,37.0,1016.7,,Saint-Brieuc
2023-06-08,16.9,13.0,22.0,0.4,,37.0,16.8,50.0,1011.8,,Saint-Brieuc
2023-06-09,17.0,15.3,21.0,7.6,,26.0,6.6,27.8,1008.5,,Saint-Brieuc
2023-06-10,18.4,16.5,21.3,6.5,,324.0,8.4,37.0,1012.2,,Saint-Brieuc
2023-06-11,17.3,14.8,20.3,0.0,,344.0,8.1,28.0,1016.1,,Saint-Brieuc
2023-06-12,15.0,12.3,18.2,0.2,,344.0,8.4,31.5,1015.9,,Saint-Brieuc
2023-06-13,16.9,12.0,21.8,0.2,,331.0,8.8,38.9,1013.3,,Saint-Brieuc
2023-06-14,17.4,13.2,21.5,0.0,,340.0,9.2,31.5,1016.0,,Saint-Brieuc
2023-06-15,17.6,12.1,21.8,0.0,,343.0,9.4,29.6,1019.0,,Saint-Brieuc
2023-06-16,17.9,13.1,23.5,0.0,,343.0,7.5,22.2,1018.1,,Saint-Brieuc
2023-06-17,18.8,14.4,24.8,0.0,,350.0,7.0,22.2,1013.4,,Saint-Brieuc
2023-06-18,17.5,13.9,22.4,0.9,,248.0,5.8,42.0,1009.9,,Saint-Brieuc
2023-06-19,18.9,15.0,24.2,3.7,,185.0,8.3,31.5,1010.3,,Saint-Brieuc
2023-06-20,18.3,16.0,22.6,9.8,,123.0,10.5,42.6,1008.8,,Saint-Brieuc
2023-06-21,17.7,13.6,23.4,0.4,,161.0,9.1,37.0,1016.6,,Saint-Brieuc
2023-06-22,17.9,14.1,22.5,0.0,,334.0,9.9,31.5,1020.7,,Saint-Brieuc
2023-06-23,18.1,13.7,23.2,0.2,,303.0,9.3,29.6,1025.7,,Saint-Brieuc
2023-06-24,20.1,14.0,25.6,0.0,,64.0,9.5,31.0,1022.9,,Saint-Brieuc
2023-06-25,21.9,16.1,26.3,0.0,,226.0,14.9,44.0,1016.2,,Saint-Brieuc
2023-06-26,16.7,12.8,20.9,0.0,,289.0,12.2,30.0,1023.5,,Saint-Brieuc
2023-06-27,16.7,12.7,21.0,0.0,,295.0,8.3,29.6,1024.0,,Saint-Brieuc
2023-06-28,17.9,15.9,20.7,1.8,,247.0,6.2,24.0,1020.3,,Saint-Brieuc
2023-06-29,17.2,13.2,20.1,1.2,,305.0,13.4,31.5,1018.9,,Saint-Brieuc
2023-06-30,15.1,11.2,18.1,4.3,,236.0,14.0,35.2,1017.4,,Saint-Brieuc
2023-07-01,17.4,14.6,20.0,0.8,,270.0,23.1,50.0,1013.1,,Saint-Brieuc
2023-07-02,16.1,12.7,19.4,1.0,,259.0,13.7,31.5,1016.7,,Saint-Brieuc
2023-07-03,16.8,12.6,21.3,1.0,,270.0,13.9,35.0,1016.8,,Saint-Brieuc
2023-07-04,14.8,12.6,19.7,15.8,,222.0,12.6,54.0,1013.4,,Saint-Brieuc
2023-07-05,14.9,11.4,19.1,0.8,,258.0,16.7,44.0,1016.6,,Saint-Brieuc
2023-07-06,16.7,10.3,22.9,0.0,,176.0,6.9,28.0,1016.9,,Saint-Brieuc
2023-07-07,21.0,13.2,28.1,0.0,,156.0,8.7,31.5,1013.2,,Saint-Brieuc
2023-07-08,20.5,16.1,24.0,2.9,,171.0,11.5,39.0,1014.1,,Saint-Brieuc
2023-07-09,18.3,15.2,23.1,2.6,,179.0,10.3,41.0,1019.7,,Saint-Brieuc
2023-07-10,18.7,13.4,23.9,0.2,,190.0,15.6,50.0,1020.3,,Saint-Brieuc
2023-07-11,18.8,15.2,22.8,5.7,,223.0,17.4,42.0,1013.7,,Saint-Brieuc
2023-07-12,16.2,12.0,20.9,0.4,,251.0,13.7,57.4,1016.7,,Saint-Brieuc
2023-07-13,17.0,14.8,20.0,0.4,,236.0,11.7,30.0,1019.7,,Saint-Brieuc
2023-07-14,17.8,15.3,22.4,5.2,,177.0,17.0,70.0,1008.9,,Saint-Brieuc
2023-07-15,17.2,14.9,20.7,1.0,,213.0,22.2,67.0,1006.0,,Saint-Brieuc
2023-07-16,16.3,14.3,18.7,0.5,,222.0,16.8,51.8,1014.4,,Saint-Brieuc
2023-07-17,15.6,12.1,19.4,0.0,,230.0,12.1,31.0,1020.8,,Saint-Brieuc
2023-07-18,17.1,11.7,22.1,0.2,,18.0,7.8,40.8,1019.0,,Saint-Brieuc
2023-07-19,17.4,14.7,21.1,0.0,,263.0,13.7,33.0,1019.1,,Saint-Brieuc
2023-07-20,15.1,12.0,18.1,0.7,,307.0,10.7,25.9,1017.7,,Saint-Brieuc
2023-07-21,15.5,11.5,19.3,0.0,,297.0,11.9,33.0,1017.1,,Saint-Brieuc
2023-07-22,16.3,11.9,21.4,0.5,,223.0,17.8,54.0,1015.4,,Saint-Brieuc
2023-07-23,18.5,16.1,20.9,5.5,,221.0,16.9,46.0,1007.7,,Saint-Brieuc
2023-07-24,17.1,14.7,21.3,0.8,,255.0,15.6,42.0,1006.7,,Saint-Brieuc
2023-07-25,16.0,12.9,19.3,0.4,,289.0,14.0,33.0,1013.2,,Saint-Brieuc
2023-07-26,17.1,12.8,21.6,0.2,,196.0,11.1,31.5,1014.6,,Saint-Brieuc
2023-07-27,17.6,16.1,19.4,6.8,,220.0,18.2,44.0,1009.0,,Saint-Brieuc
2023-07-28,19.4,16.6,23.2,0.0,,237.0,12.7,33.0,1008.9,,Saint-Brieuc
2023-07-29,17.3,14.8,20.7,1.5,,252.0,15.7,33.0,1010.8,,Saint-Brieuc
2023-07-30,17.2,13.7,20.7,0.0,,229.0,17.4,44.0,1017.0,,Saint-Brieuc
2023-07-31,18.7,16.7,21.4,8.6,,227.0,22.8,59.0,1010.8,,Saint-Brieuc
2023-08-01,16.8,14.5,19.2,3.6,,238.0,17.3,44.0,1007.4,,Saint-Brieuc
2023-08-02,17.1,15.0,19.2,4.4,,235.0,31.2,80.0,996.8,,Saint-Brieuc
2023-08-03,16.2,14.5,18.6,8.1,,285.0,21.2,46.3,1008.3,,Saint-Brieuc
2023-08-04,16.0,13.9,18.7,0.4,,303.0,15.7,35.0,1020.1,,Saint-Brieuc
2023-08-05,14.9,12.4,18.3,2.2,,246.0,25.7,78.0,1015.0,,Saint-Brieuc
2023-08-06,15.3,12.7,19.0,0.3,,289.0,17.9,40.8,1021.1,,Saint-Brieuc
2023-08-07,14.9,10.5,19.6,0.6,,292.0,10.7,33.3,1023.1,,Saint-Brieuc
2023-08-08,16.7,12.3,21.2,0.0,,236.0,11.7,35.0,1019.0,,Saint-Brieuc
2023-08-09,18.0,14.4,22.8,0.0,,337.0,8.2,24.0,1018.7,,Saint-Brieuc
2023-08-10,20.9,16.5,26.3,0.2,,174.0,7.9,24.0,1018.2,,Saint-Brieuc
2023-08-11,20.0,17.5,22.9,5.4,,193.0,11.6,28.0,1019.7,,Saint-Brieuc
2023-08-12,18.0,14.6,20.9,0.2,,223.0,14.4,44.0,1018.4,,Saint-Brieuc
2023-08-13,18.6,15.8,23.0,0.0,,215.0,11.7,33.0,1016.4,,Saint-Brieuc
2023-08-14,18.0,15.3,23.0,13.1,,214.0,13.8,37.0,1012.2,,Saint-Brieuc
2023-08-15,15.7,12.0,19.0,0.1,,313.0,9.4,25.9,1017.7,,Saint-Brieuc
2023-08-16,15.5,11.0,20.0,0.0,,335.0,7.4,26.0,1019.8,,Saint-Brieuc
2023-08-17,18.8,13.0,25.0,0.9,,337.0,8.3,27.8,1015.2,,Saint-Brieuc
2023-08-18,20.8,17.0,26.0,0.2,,186.0,10.5,50.0,1010.4,,Saint-Brieuc
2023-08-19,19.9,17.0,24.0,0.0,,215.0,13.2,35.0,1015.4,,Saint-Brieuc
2023-08-20,18.1,13.0,24.0,0.0,,256.0,8.4,26.0,1022.7,,Saint-Brieuc
2023-08-21,18.1,15.8,22.0,0.0,,17.0,7.9,26.0,1024.0,,Saint-Brieuc
2023-08-22,17.6,14.4,21.0,0.0,,332.0,8.3,24.1,1022.3,,Saint-Brieuc
2023-08-23,18.1,14.0,23.0,0.5,,41.0,9.2,28.0,1019.0,,Saint-Brieuc
2023-08-24,18.2,16.2,23.0,8.6,,308.0,9.7,30.0,1012.9,,Saint-Brieuc
2023-08-25,15.7,12.0,18.0,0.3,,265.0,13.5,35.0,1013.3,,Saint-Brieuc
2023-08-26,15.3,12.9,19.0,5.2,,248.0,14.2,37.0,1012.3,,Saint-Brieuc
2023-08-27,15.1,12.0,18.3,0.8,,263.0,17.4,42.0,1015.2,,Saint-Brieuc
2023-08-28,15.9,13.7,19.0,0.7,,291.0,16.1,33.3,1016.6,,Saint-Brieuc
2023-08-29,15.5,12.6,18.2,0.7,,249.0,11.6,26.0,1015.1,,Saint-Brieuc
2023-08-30,15.1,11.0,18.3,0.3,,275.0,11.6,28.0,1012.3,,Saint-Brieuc
2023-08-31,17.4,14.0,23.0,1.1,,205.0,14.8,41.0,1011.2,,Saint-Brieuc
2023-09-01,17.9,16.0,21.0,3.0,,273.0,11.5,31.0,1011.9,,Saint-Brieuc
2023-09-02,17.2,14.3,20.0,0.0,,2.0,10.9,30.0,1018.7,,Saint-Brieuc
2023-09-03,18.4,13.7,24.0,0.0,,3.0,7.6,27.8,1023.3,,Saint-Brieuc
2023-09-04,21.7,15.7,30.0,0.2,,47.0,9.3,33.3,1016.9,,Saint-Brieuc
2023-09-05,23.1,18.6,31.0,0.0,,288.0,8.0,25.9,1014.1,,Saint-Brieuc
2023-09-06,21.3,16.0,28.0,0.6,,345.0,5.7,22.2,1017.7,,Saint-Brieuc
2023-09-07,23.9,19.0,31.0,0.0,,135.0,4.3,25.9,1015.4,,Saint-Brieuc
2023-09-08,21.6,19.0,26.0,0.1,,326.0,4.6,20.4,1016.2,,Saint-Brieuc
2023-09-09,23.0,16.8,30.6,0.2,,67.0,5.0,25.9,1014.8,,Saint-Brieuc
2023-09-10,21.8,18.0,27.0,4.3,,234.0,7.5,27.8,1014.8,,Saint-Brieuc
2023-09-11,18.6,16.0,22.0,0.0,,325.0,4.9,24.1,1015.2,,Saint-Brieuc
2023-09-12,17.8,14.0,21.0,1.1,,277.0,10.7,30.0,1015.7,,Saint-Brieuc
2023-09-13,16.0,13.8,19.0,0.5,,319.0,12.1,26.0,1020.7,,Saint-Brieuc
2023-09-14,15.3,11.0,20.0,0.0,,326.0,8.4,25.9,1020.9,,Saint-Brieuc
2023-09-15,18.0,12.0,26.0,0.0,,108.0,8.9,31.0,1012.5,,Saint-Brieuc
2023-09-16,18.5,15.8,21.0,1.0,,83.0,5.2,27.8,1009.5,,Saint-Brieuc
2023-09-17,19.5,15.4,25.2,4.8,,146.0,8.5,37.0,1007.2,,Saint-Brieuc
2023-09-18,16.5,13.8,20.0,5.2,,234.0,16.0,46.3,1008.1,,Saint-Brieuc
2023-09-19,16.3,13.6,19.0,0.0,,210.0,17.5,50.0,1013.0,,Saint-Brieuc
2023-09-20,17.5,14.1,20.2,12.6,,206.0,23.4,67.0,1002.8,,Saint-Brieuc
2023-09-21,13.4,11.0,17.0,4.3,,209.0,12.0,59.3,997.5,,Saint-Brieuc
2023-09-22,12.6,9.0,17.3,3.1,,262.0,16.9,41.0,1005.1,,Saint-Brieuc
2021-09-22,14.8,9.0,21.0,0.0,,33.0,11.7,,1027.1,,Vannes
2021-09-23,14.9,10.0,21.0,0.0,,10.0,11.3,,1023.0,,Vannes
2021-09-24,14.6,10.0,21.1,0.0,,29.0,7.9,,1019.0,,Vannes
2021-09-25,12.2,7.0,18.0,3.8,,75.0,10.3,,1013.1,,Vannes
2021-09-26,17.3,8.0,20.0,4.4,,229.0,11.0,,1013.9,,Vannes
2021-09-27,15.3,8.0,18.0,7.9,,240.0,17.4,,1016.5,,Vannes
2021-09-28,10.5,4.0,18.0,2.3,,192.0,11.2,,1019.7,,Vannes
2021-09-29,13.1,8.0,18.0,0.4,,312.0,12.1,,1024.5,,Vannes
2021-09-30,11.8,5.0,17.1,0.0,,197.0,10.2,,1026.4,,Vannes
2021-10-01,15.6,12.0,18.0,9.6,,230.0,13.6,,1016.0,,Vannes
2021-10-02,12.3,4.0,17.0,38.4,,209.0,16.5,,1003.2,,Vannes
2021-10-03,10.5,1.0,16.0,13.7,,267.0,11.9,,1003.2,,Vannes
2021-10-04,11.0,0.0,17.0,3.3,,207.0,10.6,,1012.6,,Vannes
2021-10-05,11.4,4.0,16.0,7.2,,268.0,17.5,,1011.2,,Vannes
2021-10-06,12.3,9.0,17.0,0.0,,273.0,8.7,,1024.2,,Vannes
2021-10-07,14.2,10.0,17.0,0.2,,187.0,3.7,,1026.4,,Vannes
2021-10-08,14.8,10.0,19.0,0.0,,59.0,12.4,,1026.5,,Vannes
2021-10-09,14.0,9.0,21.0,0.0,,31.0,12.4,,1025.6,,Vannes
2021-10-10,13.5,11.0,18.0,0.0,,28.0,15.8,,1027.4,,Vannes
2021-10-11,13.0,10.0,18.0,0.0,,33.0,12.9,,1029.3,,Vannes
2021-10-12,11.6,7.0,17.0,0.0,,26.0,11.3,,1026.6,,Vannes
2021-10-13,12.3,7.0,18.0,0.4,,43.0,10.0,,1026.9,,Vannes
2021-10-14,10.2,5.0,16.0,0.0,,79.0,9.7,,1024.8,,Vannes
2021-10-15,10.8,5.0,17.0,0.0,,33.0,9.5,,1020.1,,Vannes
2021-10-16,12.1,8.0,18.0,0.0,,74.0,10.8,,1019.2,,Vannes
2021-10-17,11.8,7.0,17.0,0.0,,111.0,7.7,,1016.8,,Vannes
2021-10-18,13.8,6.0,17.0,13.0,,177.0,15.0,,1018.4,,Vannes
2021-10-19,17.0,15.0,20.0,0.0,,187.0,14.1,,1017.7,,Vannes
2021-10-20,12.1,3.0,17.0,19.4,,220.0,22.2,,1007.1,,Vannes
2021-10-21,11.8,9.0,16.0,3.6,,291.0,16.1,,1013.3,,Vannes
2021-10-22,8.7,5.0,15.0,0.0,,3.0,9.0,,1024.3,,Vannes
2021-10-23,8.4,3.0,14.0,0.0,,110.0,8.9,,1025.2,,Vannes
2021-10-24,11.2,8.0,16.0,2.8,,165.0,12.3,,1019.2,,Vannes
2021-10-25,11.6,2.0,17.0,0.6,,237.0,7.6,,1018.9,,Vannes
2021-10-26,12.8,8.0,16.6,0.4,,221.0,8.0,,1023.5,,Vannes
2021-10-27,12.9,11.0,15.0,0.4,,177.0,10.4,,1021.8,,Vannes
2021-10-28,13.4,11.0,16.0,0.0,,172.0,17.1,,1010.8,,Vannes
2021-10-29,11.3,3.0,16.0,4.1,,203.0,15.8,,1001.8,,Vannes
2021-10-30,9.9,0.0,15.0,8.8,,211.0,10.9,,999.7,,Vannes
2021-10-31,9.3,0.0,15.0,17.7,,215.0,19.7,,999.4,,Vannes
2021-11-01,7.4,0.0,13.0,1.7,,245.0,10.8,,1001.5,,Vannes
2021-11-02,6.4,0.0,9.0,1.3,,272.0,6.1,,1000.1,,Vannes
2021-11-03,7.0,3.0,12.0,0.3,,337.0,10.2,,1004.5,,Vannes
2021-11-04,7.3,5.0,11.0,0.0,,345.0,13.9,,1015.3,,Vannes
2021-11-05,6.3,2.0,12.0,0.0,,9.0,7.6,,1027.0,,Vannes
2021-11-06,7.1,2.0,12.0,0.0,,283.0,4.1,,1031.0,,Vannes
2021-11-07,10.7,6.0,14.0,0.1,,308.0,9.4,,1025.8,,Vannes
2021-11-08,8.9,3.0,13.0,0.0,,342.0,5.0,,1025.3,,Vannes
2021-11-09,10.1,9.0,11.0,0.0,,36.0,4.3,,1024.8,,Vannes
2021-11-10,7.4,3.0,13.0,0.0,,63.0,6.0,,1023.4,,Vannes
2021-11-11,6.5,3.0,13.0,0.0,,62.0,8.7,,1022.7,,Vannes
2021-11-12,9.5,4.0,13.0,0.2,,218.0,6.5,,1018.2,,Vannes
2021-11-13,11.5,10.0,14.0,0.0,,299.0,8.9,,1019.4,,Vannes
2021-11-14,10.5,9.0,12.0,0.0,,344.0,11.2,,1022.1,,Vannes
2021-11-15,9.9,7.0,13.0,0.0,,14.0,10.4,,1024.5,,Vannes
2021-11-16,8.8,6.0,11.0,0.2,,319.0,4.6,,1024.3,,Vannes
2021-11-17,10.0,7.0,13.0,0.5,,326.0,7.0,,1026.6,,Vannes
2021-11-18,7.3,3.0,13.0,0.0,,15.0,5.6,,1031.8,,Vannes
2021-11-19,7.8,4.0,12.0,0.0,,59.0,13.4,,1030.2,,Vannes
2021-11-20,4.9,4.0,6.0,0.0,,55.0,11.7,,1023.5,,Vannes
2021-11-21,7.3,5.0,10.0,1.0,,349.0,13.0,,1017.0,,Vannes
2021-11-22,6.4,4.0,10.0,0.0,,33.0,27.5,,1021.7,,Vannes
2021-11-23,5.0,2.0,9.0,0.0,,36.0,28.7,,1025.3,,Vannes
2021-11-24,5.6,2.0,10.0,0.0,,28.0,18.2,,1019.5,,Vannes
2021-11-25,5.8,1.0,10.0,0.3,,11.0,12.2,,1014.5,,Vannes
2021-11-26,5.9,2.0,10.0,0.0,,295.0,13.8,,1005.5,,Vannes
2021-11-27,4.3,2.0,8.0,0.6,,320.0,20.3,,1000.0,,Vannes
2021-11-28,3.2,1.0,6.0,0.0,,308.0,12.2,,1009.0,,Vannes
2021-11-29,4.3,2.0,7.0,0.1,,321.0,8.2,,1016.0,,Vannes
2021-11-30,8.3,2.0,11.0,0.6,,234.0,10.5,,1020.4,,Vannes
2021-12-01,9.0,4.0,12.0,3.1,,281.0,17.7,,1007.6,,Vannes
2021-12-02,5.2,3.0,9.0,0.1,,325.0,12.8,,1013.6,,Vannes
2021-12-03,9.1,3.0,13.0,7.0,,242.0,16.1,,1010.9,,Vannes
