time,Localisation,FID,code_qual,lib_qual,coul_qual,date_dif,source,type_zone,code_zone,code_no2,code_so2,code_o3,code_pm10,code_pm25,x_wgs84,y_wgs84,x_reg,y_reg,epsg_reg,geom,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-03-20,Rennes,ind_bretagne.2023-03-20 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-03-20T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),9.9,5.2,14.5,0,,185,11.9,35,1021,
2023-03-21,Rennes,ind_bretagne.2023-03-21 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-03-21T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),12,7.6,17,0.3,,205,17.7,48,1015,
2023-03-22,Rennes,ind_bretagne.2023-03-22 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-03-22T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),12.1,10.4,12.5,0.3,,204,26.6,52,1008.3,
2023-03-23,Rennes,ind_bretagne.2023-03-23 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-03-23T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,2,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),12.8,10.9,15.5,2.8,,209,26.9,57,1004.5,
2023-03-24,Rennes,ind_bretagne.2023-03-24 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-03-24T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),10.6,8.1,15,13.5,,225,20.2,89,1007.5,
2023-03-25,Rennes,ind_bretagne.2023-03-25 01:00:00+01.243500139,2,Moyen,#50CCAA,2023-03-25T01:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),10.6,7.8,15.4,7.1,,217,20.8,55,1012.6,
2023-03-26,Rennes,ind_bretagne.2023-03-26 01:00:00+01.243500139,3,D̩grad̩,#F0E641,2023-03-26T01:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),9.6,6.6,13.3,1.8,,,,,,
2023-03-27,Rennes,ind_bretagne.2023-03-27 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-03-27T02:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),10.3,5.9,14.5,6.1,,161,8.6,38.9,1024.6,
2023-03-28,Rennes,ind_bretagne.2023-03-28 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-03-28T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),10.4,7.1,15.5,0,,178,20.5,46,1021.5,
2023-03-29,Rennes,ind_bretagne.2023-03-29 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-03-29T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),14.2,9.6,20.4,0,,191,17,50,1014.2,
2023-03-30,Rennes,ind_bretagne.2023-03-30 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-03-30T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),13.1,11.6,16.5,0.5,,214,22.6,67,1011.3,
2023-03-31,Rennes,ind_bretagne.2023-03-31 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-03-31T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,2,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),12.2,10.6,14.8,17,,242,33.2,72,1003.6,
2023-04-01,Rennes,ind_bretagne.2023-04-01 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-04-01T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),10.9,8.3,14.8,3,,282,20.4,52,1011.5,
2023-04-02,Rennes,ind_bretagne.2023-04-02 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-04-02T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),9.9,8,11.6,1,,340,17.6,37,1023.7,
2023-04-03,Rennes,ind_bretagne.2023-04-03 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-04-03T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),7,3.4,12.7,0,,52,11.3,33.3,1026.7,
2023-04-04,Rennes,ind_bretagne.2023-04-04 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-04-04T02:00:00Z,Air Breizh,EPCI,243500139,2,1,3,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),8.3,0.1,14.5,0,,41,11.2,38.9,1025.3,
2023-04-05,Rennes,ind_bretagne.2023-04-05 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-04-05T02:00:00Z,Air Breizh,EPCI,243500139,2,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),8.6,0.8,15.3,0,,251,5.7,22.2,1022.9,
2023-04-06,Rennes,ind_bretagne.2023-04-06 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-04-06T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),10.4,8.2,14.6,1.3,,270,8.4,25.9,1019.7,
2023-04-07,Rennes,ind_bretagne.2023-04-07 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-04-07T02:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),9.2,2.4,16,2.3,,57,7.4,28,1020.6,
2023-04-08,Rennes,ind_bretagne.2023-04-08 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-04-08T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),10.9,3.7,16.6,0,,101,10.7,31,1022.8,
2023-04-09,Rennes,ind_bretagne.2023-04-09 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-04-09T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),12.8,6.6,18.5,0,,135,12.1,33,1020.7,
2023-04-10,Rennes,ind_bretagne.2023-04-10 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-04-10T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),12.8,10.1,17.4,0,,219,16.6,55,1017.4,
2023-04-11,Rennes,ind_bretagne.2023-04-11 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-04-11T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),10.4,7.3,13.1,6.5,,219,19.2,55,1016.1,
2023-04-12,Rennes,ind_bretagne.2023-04-12 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-04-12T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),9.9,5.9,12.6,9.1,,244,22,70.4,1004.9,
2023-04-13,Rennes,ind_bretagne.2023-04-13 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-04-13T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),8,4.9,11.7,6.7,,242,15.4,39,1009,
2023-04-14,Rennes,ind_bretagne.2023-04-14 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-04-14T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),10.6,5.4,15.9,5.1,,223,20,50,1004.3,
2023-04-15,Rennes,ind_bretagne.2023-04-15 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-04-15T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),10,4.7,14.6,0,,317,20.2,54,1018.9,
2023-04-16,Rennes,ind_bretagne.2023-04-16 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-04-16T02:00:00Z,Air Breizh,EPCI,243500139,2,1,3,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),11.1,3.6,18,0,,303,5.9,22,1026.6,
2023-04-17,Rennes,ind_bretagne.2023-04-17 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-04-17T02:00:00Z,Air Breizh,EPCI,243500139,2,1,3,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),12.4,6.4,17.8,0,,43,10.5,41,1025,
2023-04-18,Rennes,ind_bretagne.2023-04-18 02:00:00+02.243500139,4,Mauvais,#FF5050,2023-04-18T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,3,4,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),10.9,6.8,16.5,0,,22,16.3,44,1022.2,
2023-04-19,Rennes,ind_bretagne.2023-04-19 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-04-19T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),13.7,6.3,20.8,1.5,,55,12.2,37,1017.6,
2023-04-20,Rennes,ind_bretagne.2023-04-20 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-04-20T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),12,8.3,19.1,0,,43,18.4,44,1015.3,
2023-04-21,Rennes,ind_bretagne.2023-04-21 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-04-21T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),9.5,3.6,14.5,0,,63,10.4,37,1010.1,
2023-04-22,Rennes,ind_bretagne.2023-04-22 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-04-22T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),12.6,8.3,17.6,0,,197,16.5,59,1006.5,
2023-04-23,Rennes,ind_bretagne.2023-04-23 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-04-23T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),12,10.3,15.3,21.1,,234,18,52,1004.9,
2023-04-24,Rennes,ind_bretagne.2023-04-24 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-04-24T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),10.7,7,15.6,9.4,,262,13.4,41,1013,
2023-04-25,Rennes,ind_bretagne.2023-04-25 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-04-25T02:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),9.9,4.5,14,2.3,,72,9.1,25.9,1016.2,
2023-04-26,Rennes,ind_bretagne.2023-04-26 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-04-26T02:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),12.4,9.3,17.2,0.3,,149,10,26,1015.1,
2023-04-27,Rennes,ind_bretagne.2023-04-27 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-04-27T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),12.7,8.2,17,0.3,,176,11.5,30,1014.8,
2023-04-28,Rennes,ind_bretagne.2023-04-28 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-04-28T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),15.9,12.2,20.6,5.8,,270,11.2,26,1015.1,
2023-04-29,Rennes,ind_bretagne.2023-04-29 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-04-29T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),14.2,10.2,20.4,0,,14,10.2,26,1019.3,
2023-04-30,Rennes,ind_bretagne.2023-04-30 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-04-30T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),13.3,9.4,18.9,0,,314,7.7,33.3,1020.6,
2023-05-01,Rennes,ind_bretagne.2023-05-01 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-05-01T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),13.4,10.6,17.5,0.3,,331,12.3,39,1021.3,
2023-05-02,Rennes,ind_bretagne.2023-05-02 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-05-02T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),14.4,6.9,20.4,0,,88,8.1,26,1024,
2023-05-03,Rennes,ind_bretagne.2023-05-03 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-05-03T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),16.4,9.5,22.1,0,,92,17.7,50,1019.4,
2023-05-04,Rennes,ind_bretagne.2023-05-04 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-05-04T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),15.9,13.1,20.2,0.3,,173,17.5,54,1013.9,
2023-05-05,Rennes,ind_bretagne.2023-05-05 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-05-05T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),15.3,12.5,19.3,1,,200,15.2,39,1016.7,
2023-05-06,Rennes,ind_bretagne.2023-05-06 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-05-06T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),15.7,12.8,19.5,1,,178,10.7,29.6,1014.8,
2023-05-07,Rennes,ind_bretagne.2023-05-07 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-05-07T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),15.3,12.5,18.7,4.1,,308,9.8,29.6,1018.8,
2023-05-08,Rennes,ind_bretagne.2023-05-08 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-05-08T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),14.7,11.8,17.4,0,,201,10.5,37,1022.3,
2023-05-09,Rennes,ind_bretagne.2023-05-09 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-05-09T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),15.1,11.4,19.5,5.6,,255,14.8,52,1015.5,
2023-05-10,Rennes,ind_bretagne.2023-05-10 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-05-10T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),12.2,8.5,15.6,4.3,,255,11.4,37,1018.3,
2023-05-11,Rennes,ind_bretagne.2023-05-11 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-05-11T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),11.9,9.5,16.2,0,,295,8,26,1018.5,
2023-05-12,Rennes,ind_bretagne.2023-05-12 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-05-12T02:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),11.8,5.7,18.4,1,,344,11,42.6,1020,
2023-05-13,Rennes,ind_bretagne.2023-05-13 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-05-13T02:00:00Z,Air Breizh,EPCI,243500139,1,1,1,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),13.3,10.9,17.2,0.8,,356,16.8,37,1022.8,
2023-05-14,Rennes,ind_bretagne.2023-05-14 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-05-14T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),14.1,7.7,20.2,0,,336,15.1,33,1021.9,
2023-05-15,Rennes,ind_bretagne.2023-05-15 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-05-15T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),11.6,8.8,17.3,0,,316,12.9,44,1020.4,
2023-05-16,Rennes,ind_bretagne.2023-05-16 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-05-16T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),11.6,4.4,17.7,4.3,,337,12.7,42,1025,
2023-05-17,Rennes,ind_bretagne.2023-05-17 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-05-17T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),12.7,4.6,19.5,0,,353,11.5,33.3,1027.5,
2023-05-18,Rennes,ind_bretagne.2023-05-18 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-05-18T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),12.3,5.6,18.7,0,,341,11.3,41,1026.7,
2023-05-19,Rennes,ind_bretagne.2023-05-19 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-05-19T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),13.7,6.7,19.2,0,,358,15.8,44,1025.5,
2023-05-20,Rennes,ind_bretagne.2023-05-20 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-05-20T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),14.1,8.2,20,0,,3,16.6,44,1021.3,
2023-05-21,Rennes,ind_bretagne.2023-05-21 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-05-21T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),14.7,9.4,20.1,0,,1,14.4,44,1018.4,
2023-05-22,Rennes,ind_bretagne.2023-05-22 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-05-22T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),15.6,10.1,20.3,0,,4,15,42,1019.4,
2023-05-23,Rennes,ind_bretagne.2023-05-23 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-05-23T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,2,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),15.8,12,21.4,0,,17,17.7,48,1022.7,
2023-05-24,Rennes,ind_bretagne.2023-05-24 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-05-24T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),14.8,7.7,21.3,0,,19,17.2,52,1024.3,
2023-05-25,Rennes,ind_bretagne.2023-05-25 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-05-25T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),16.1,10.6,21.4,0,,26,17.1,50,1024.7,
2023-05-26,Rennes,ind_bretagne.2023-05-26 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-05-26T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),17.2,10.6,23.6,0,,32,15.3,37,1025.2,
2023-05-27,Rennes,ind_bretagne.2023-05-27 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-05-27T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18,9.3,25.1,0,,13,10.9,31,1021.5,
2023-05-28,Rennes,ind_bretagne.2023-05-28 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-05-28T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,3,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.4,9.5,25.3,0,,358,13.7,40.8,1018,
2023-05-29,Rennes,ind_bretagne.2023-05-29 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-05-29T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.1,12.2,25.8,0,,20,15.2,42.6,1019.3,
2023-05-30,Rennes,ind_bretagne.2023-05-30 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-05-30T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),17.5,10.4,25.1,0,,25,15.7,46,1021.5,
2023-05-31,Rennes,ind_bretagne.2023-05-31 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-05-31T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18,10.9,25.2,0,,24,16.4,41,1020.2,
2023-06-01,Rennes,ind_bretagne.2023-06-01 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-06-01T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,2,3,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),19.8,12.4,27.3,0,,27,14.7,42,1018,
2023-06-02,Rennes,ind_bretagne.2023-06-02 02:00:00+02.243500139,2,Moyen,#50CCAA,2023-06-02T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),16.7,11.6,24.3,0,,17,15,38.9,1018.6,
2023-06-03,Rennes,ind_bretagne.2023-06-03 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-06-03T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),17.4,9.2,25.2,0.3,,35,14.7,35,1017.8,
2023-06-04,Rennes,ind_bretagne.2023-06-04 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-06-04T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),20.1,10.5,28.1,0,,27,13,39,1017.5,
2023-06-05,Rennes,ind_bretagne.2023-06-05 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-06-05T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),19.4,10.9,27.4,0,,10,13.2,42,1018.3,
2023-06-06,Rennes,ind_bretagne.2023-06-06 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2023-06-06T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.8,11.7,26,0,,4,12.8,37,1017.7,
2023-06-07,Rennes,ind_bretagne.2023-06-07 02:00:00+02.243500139,4,Mauvais,#FF5050,2023-06-07T02:00:00Z,Air Breizh,EPCI,243500139,1,1,4,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),21.5,10.9,29.5,0.3,,34,13.6,55,1015.2,
