FID,date_ech,code_qual,lib_qual,coul_qual,date_dif,source,type_zone,code_zone,lib_zone,code_no2,code_so2,code_o3,code_pm10,code_pm25,x_wgs84,y_wgs84,x_reg,y_reg,epsg_reg,geom
ind_bretagne.2021-09-12 02:00:00+02.200069409,2021-09-12T02:00:00,2,Moyen,#50CCAA,2021-09-12T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-09-11 02:00:00+02.200069409,2021-09-11T02:00:00,2,Moyen,#50CCAA,2021-09-11T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-09-10 02:00:00+02.200069409,2021-09-10T02:00:00,2,Moyen,#50CCAA,2021-09-10T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-09-09 02:00:00+02.200069409,2021-09-09T02:00:00,2,Moyen,#50CCAA,2021-09-09T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-09-08 02:00:00+02.200069409,2021-09-08T02:00:00,2,Moyen,#50CCAA,2021-09-08T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-09-07 02:00:00+02.200069409,2021-09-07T02:00:00,3,Dégradé,#F0E641,2021-09-07T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,3,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-09-06 02:00:00+02.200069409,2021-09-06T02:00:00,3,Dégradé,#F0E641,2021-09-06T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,3,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-09-05 02:00:00+02.200069409,2021-09-05T02:00:00,3,Dégradé,#F0E641,2021-09-05T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,3,2,3,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-09-04 02:00:00+02.200069409,2021-09-04T02:00:00,3,Dégradé,#F0E641,2021-09-04T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,3,2,3,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-09-03 02:00:00+02.200069409,2021-09-03T02:00:00,3,Dégradé,#F0E641,2021-09-03T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,3,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-09-02 02:00:00+02.200069409,2021-09-02T02:00:00,3,Dégradé,#F0E641,2021-09-02T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,3,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-09-01 02:00:00+02.200069409,2021-09-01T02:00:00,2,Moyen,#50CCAA,2021-09-01T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-31 02:00:00+02.200069409,2021-08-31T02:00:00,2,Moyen,#50CCAA,2021-08-31T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-30 02:00:00+02.200069409,2021-08-30T02:00:00,2,Moyen,#50CCAA,2021-08-30T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-29 02:00:00+02.200069409,2021-08-29T02:00:00,2,Moyen,#50CCAA,2021-08-29T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-28 02:00:00+02.200069409,2021-08-28T02:00:00,2,Moyen,#50CCAA,2021-08-28T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-27 02:00:00+02.200069409,2021-08-27T02:00:00,2,Moyen,#50CCAA,2021-08-27T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-26 02:00:00+02.200069409,2021-08-26T02:00:00,2,Moyen,#50CCAA,2021-08-26T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-25 02:00:00+02.200069409,2021-08-25T02:00:00,3,Dégradé,#F0E641,2021-08-25T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,3,2,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-24 02:00:00+02.200069409,2021-08-24T02:00:00,2,Moyen,#50CCAA,2021-08-24T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-23 02:00:00+02.200069409,2021-08-23T02:00:00,2,Moyen,#50CCAA,2021-08-23T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-22 02:00:00+02.200069409,2021-08-22T02:00:00,2,Moyen,#50CCAA,2021-08-22T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-21 02:00:00+02.200069409,2021-08-21T02:00:00,2,Moyen,#50CCAA,2021-08-21T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-20 02:00:00+02.200069409,2021-08-20T02:00:00,2,Moyen,#50CCAA,2021-08-20T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-19 02:00:00+02.200069409,2021-08-19T02:00:00,2,Moyen,#50CCAA,2021-08-19T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-18 02:00:00+02.200069409,2021-08-18T02:00:00,2,Moyen,#50CCAA,2021-08-18T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-17 02:00:00+02.200069409,2021-08-17T02:00:00,2,Moyen,#50CCAA,2021-08-17T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-16 02:00:00+02.200069409,2021-08-16T02:00:00,2,Moyen,#50CCAA,2021-08-16T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-15 02:00:00+02.200069409,2021-08-15T02:00:00,2,Moyen,#50CCAA,2021-08-15T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-14 02:00:00+02.200069409,2021-08-14T02:00:00,2,Moyen,#50CCAA,2021-08-14T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-13 02:00:00+02.200069409,2021-08-13T02:00:00,2,Moyen,#50CCAA,2021-08-13T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-12 02:00:00+02.200069409,2021-08-12T02:00:00,2,Moyen,#50CCAA,2021-08-12T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-11 02:00:00+02.200069409,2021-08-11T02:00:00,2,Moyen,#50CCAA,2021-08-11T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-10 02:00:00+02.200069409,2021-08-10T02:00:00,2,Moyen,#50CCAA,2021-08-10T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-09 02:00:00+02.200069409,2021-08-09T02:00:00,2,Moyen,#50CCAA,2021-08-09T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-08 02:00:00+02.200069409,2021-08-08T02:00:00,2,Moyen,#50CCAA,2021-08-08T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-07 02:00:00+02.200069409,2021-08-07T02:00:00,2,Moyen,#50CCAA,2021-08-07T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-06 02:00:00+02.200069409,2021-08-06T02:00:00,2,Moyen,#50CCAA,2021-08-06T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-05 02:00:00+02.200069409,2021-08-05T02:00:00,2,Moyen,#50CCAA,2021-08-05T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-04 02:00:00+02.200069409,2021-08-04T02:00:00,2,Moyen,#50CCAA,2021-08-04T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-03 02:00:00+02.200069409,2021-08-03T02:00:00,2,Moyen,#50CCAA,2021-08-03T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-02 02:00:00+02.200069409,2021-08-02T02:00:00,2,Moyen,#50CCAA,2021-08-02T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-08-01 02:00:00+02.200069409,2021-08-01T02:00:00,2,Moyen,#50CCAA,2021-08-01T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-31 02:00:00+02.200069409,2021-07-31T02:00:00,2,Moyen,#50CCAA,2021-07-31T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-30 02:00:00+02.200069409,2021-07-30T02:00:00,2,Moyen,#50CCAA,2021-07-30T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-29 02:00:00+02.200069409,2021-07-29T02:00:00,2,Moyen,#50CCAA,2021-07-29T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-28 02:00:00+02.200069409,2021-07-28T02:00:00,2,Moyen,#50CCAA,2021-07-28T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-27 02:00:00+02.200069409,2021-07-27T02:00:00,2,Moyen,#50CCAA,2021-07-27T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-26 02:00:00+02.200069409,2021-07-26T02:00:00,3,Dégradé,#F0E641,2021-07-26T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,3,1,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-25 02:00:00+02.200069409,2021-07-25T02:00:00,2,Moyen,#50CCAA,2021-07-25T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-24 02:00:00+02.200069409,2021-07-24T02:00:00,3,Dégradé,#F0E641,2021-07-24T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,3,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-23 02:00:00+02.200069409,2021-07-23T02:00:00,3,Dégradé,#F0E641,2021-07-23T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,3,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-22 02:00:00+02.200069409,2021-07-22T02:00:00,4,Mauvais,#FF5050,2021-07-22T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,4,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-21 02:00:00+02.200069409,2021-07-21T02:00:00,4,Mauvais,#FF5050,2021-07-21T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,4,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-20 02:00:00+02.200069409,2021-07-20T02:00:00,3,Dégradé,#F0E641,2021-07-20T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,3,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-19 02:00:00+02.200069409,2021-07-19T02:00:00,3,Dégradé,#F0E641,2021-07-19T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,3,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-18 02:00:00+02.200069409,2021-07-18T02:00:00,2,Moyen,#50CCAA,2021-07-18T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-17 02:00:00+02.200069409,2021-07-17T02:00:00,2,Moyen,#50CCAA,2021-07-17T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-16 02:00:00+02.200069409,2021-07-16T02:00:00,2,Moyen,#50CCAA,2021-07-16T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-15 02:00:00+02.200069409,2021-07-15T02:00:00,2,Moyen,#50CCAA,2021-07-15T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-14 02:00:00+02.200069409,2021-07-14T02:00:00,2,Moyen,#50CCAA,2021-07-14T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-13 02:00:00+02.200069409,2021-07-13T02:00:00,2,Moyen,#50CCAA,2021-07-13T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-12 02:00:00+02.200069409,2021-07-12T02:00:00,2,Moyen,#50CCAA,2021-07-12T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-11 02:00:00+02.200069409,2021-07-11T02:00:00,2,Moyen,#50CCAA,2021-07-11T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-10 02:00:00+02.200069409,2021-07-10T02:00:00,2,Moyen,#50CCAA,2021-07-10T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-09 02:00:00+02.200069409,2021-07-09T02:00:00,2,Moyen,#50CCAA,2021-07-09T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-08 02:00:00+02.200069409,2021-07-08T02:00:00,2,Moyen,#50CCAA,2021-07-08T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-07 02:00:00+02.200069409,2021-07-07T02:00:00,2,Moyen,#50CCAA,2021-07-07T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-06 02:00:00+02.200069409,2021-07-06T02:00:00,2,Moyen,#50CCAA,2021-07-06T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-05 02:00:00+02.200069409,2021-07-05T02:00:00,2,Moyen,#50CCAA,2021-07-05T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-04 02:00:00+02.200069409,2021-07-04T02:00:00,2,Moyen,#50CCAA,2021-07-04T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-03 02:00:00+02.200069409,2021-07-03T02:00:00,2,Moyen,#50CCAA,2021-07-03T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-02 02:00:00+02.200069409,2021-07-02T02:00:00,2,Moyen,#50CCAA,2021-07-02T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-07-01 02:00:00+02.200069409,2021-07-01T02:00:00,2,Moyen,#50CCAA,2021-07-01T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-06-30 02:00:00+02.200069409,2021-06-30T02:00:00,2,Moyen,#50CCAA,2021-06-30T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-06-29 02:00:00+02.200069409,2021-06-29T02:00:00,2,Moyen,#50CCAA,2021-06-29T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-06-28 02:00:00+02.200069409,2021-06-28T02:00:00,2,Moyen,#50CCAA,2021-06-28T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-06-27 02:00:00+02.200069409,2021-06-27T02:00:00,2,Moyen,#50CCAA,2021-06-27T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-06-26 02:00:00+02.200069409,2021-06-26T02:00:00,2,Moyen,#50CCAA,2021-06-26T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-06-25 02:00:00+02.200069409,2021-06-25T02:00:00,2,Moyen,#50CCAA,2021-06-25T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-06-24 02:00:00+02.200069409,2021-06-24T02:00:00,2,Moyen,#50CCAA,2021-06-23T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,0,0,0,0,0,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-06-23 02:00:00+02.200069409,2021-06-23T02:00:00,1,Bon,#50F0E6,2021-06-23T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,1,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-06-22 02:00:00+02.200069409,2021-06-22T02:00:00,1,Bon,#50F0E6,2021-06-22T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,1,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-06-21 02:00:00+02.200069409,2021-06-21T02:00:00,2,Moyen,#50CCAA,2021-06-21T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-06-20 02:00:00+02.200069409,2021-06-20T02:00:00,2,Moyen,#50CCAA,2021-06-20T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2021-06-19 02:00:00+02.200069409,2021-06-19T02:00:00,2,Moyen,#50CCAA,2021-06-19T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
