time,Localisation,FID,code_qual,lib_qual,coul_qual,date_dif,source,type_zone,code_zone,lib_zone,code_no2,code_so2,code_o3,code_pm10,code_pm25,x_wgs84,y_wgs84,x_reg,y_reg,epsg_reg,geom,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-10-04,Quimper,ind_bretagne.2021-10-04 02:00:00+02.200068120,2,Moyen,#50CCAA,2021-10-04T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),14.4,11.3,17.5,,,221,14.9,40.8,1012.1,
2021-10-04,Rennes,ind_bretagne.2021-10-04 02:00:00+02.243500139,2,Moyen,#50CCAA,2021-10-04T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),14.2,10.2,19.7,0.3,,198,16.4,44,1013.3,
2021-10-04,Saint-Brieuc,ind_bretagne.2021-10-04 02:00:00+02.200069409,2,Moyen,#50CCAA,2021-10-04T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),13.8,10.7,18.1,,,203,15.7,42,1011.4,
2021-10-04,Vannes,ind_bretagne.2021-10-04 02:00:00+02.200067932,2,Moyen,#50CCAA,2021-10-04T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),11,0,17,3.3,,207,10.6,,1012.6,
2021-10-05,Brest,ind_bretagne.2021-10-05 02:00:00+02.242900314,2,Moyen,#50CCAA,2021-10-05T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),12.9,8.3,15.4,20.5,,287,20.5,61,1011.3,
2021-10-05,Quimper,ind_bretagne.2021-10-05 02:00:00+02.200068120,2,Moyen,#50CCAA,2021-10-05T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),13.8,10.2,16.2,,,295,22.3,51.8,1011.9,
2021-10-05,Rennes,ind_bretagne.2021-10-05 02:00:00+02.243500139,2,Moyen,#50CCAA,2021-10-05T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),13.9,10.6,17,7.9,,256,21.5,54,1010.5,
2021-10-05,Saint-Brieuc,ind_bretagne.2021-10-05 02:00:00+02.200069409,2,Moyen,#50CCAA,2021-10-05T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),12.9,9.7,15,,,254,22.7,61,1009.9,
2021-10-05,Vannes,ind_bretagne.2021-10-05 02:00:00+02.200067932,2,Moyen,#50CCAA,2021-10-05T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),11.4,4,16,7.2,,268,17.5,,1011.2,
2021-10-06,Brest,ind_bretagne.2021-10-06 02:00:00+02.242900314,2,Moyen,#50CCAA,2021-10-06T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),12.6,6.8,17.4,0.5,,228,13.6,48,1024.2,
2021-10-06,Quimper,ind_bretagne.2021-10-06 02:00:00+02.200068120,2,Moyen,#50CCAA,2021-10-06T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),12.8,7.8,17.3,,,251,9.6,25.9,1024.8,
2021-10-06,Rennes,ind_bretagne.2021-10-06 02:00:00+02.243500139,2,Moyen,#50CCAA,2021-10-06T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,2,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),13.2,8.4,18.6,0.5,,262,11.7,31,1024,
2021-10-06,Saint-Brieuc,ind_bretagne.2021-10-06 02:00:00+02.200069409,2,Moyen,#50CCAA,2021-10-06T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),12.8,8.8,17.3,,,249,12.1,31.5,1023.6,
2021-10-06,Vannes,ind_bretagne.2021-10-06 02:00:00+02.200067932,2,Moyen,#50CCAA,2021-10-06T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),12.3,9,17,0,,273,8.7,,1024.2,
2021-10-07,Brest,ind_bretagne.2021-10-07 02:00:00+02.242900314,2,Moyen,#50CCAA,2021-10-07T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),15.7,13.6,17.4,1.1,,184,12,42.6,1026.4,
2021-10-07,Quimper,ind_bretagne.2021-10-07 02:00:00+02.200068120,2,Moyen,#50CCAA,2021-10-07T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),15.9,14.2,18.4,,,176,7.3,44.5,1026.8,
2021-10-07,Rennes,ind_bretagne.2021-10-07 02:00:00+02.243500139,3,DÃ©gradÃ©,#F0E641,2021-10-07T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,3,1,2,1,2,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),15.1,11.8,17.5,0,,148,4.7,38.9,1027.2,
2021-10-07,Saint-Brieuc,ind_bretagne.2021-10-07 02:00:00+02.200069409,2,Moyen,#50CCAA,2021-10-07T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),15.5,13.6,18.3,,,172,5.8,42.6,1026.6,
2021-10-07,Vannes,ind_bretagne.2021-10-07 02:00:00+02.200067932,2,Moyen,#50CCAA,2021-10-07T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,2,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),14.2,10,17,0.2,,187,3.7,,1026.4,
2021-10-08,Brest,ind_bretagne.2021-10-08 02:00:00+02.242900314,2,Moyen,#50CCAA,2021-10-08T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,2,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),15.2,10.8,21.7,0.2,,107,7,22,1027.1,
2021-10-08,Quimper,ind_bretagne.2021-10-08 02:00:00+02.200068120,2,Moyen,#50CCAA,2021-10-08T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,2,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),15.4,12,20.2,,,95,7.2,20.4,1027.1,
2021-10-08,Rennes,ind_bretagne.2021-10-08 02:00:00+02.243500139,2,Moyen,#50CCAA,2021-10-08T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,2,1,2,1,2,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),15.3,11.4,20.4,0,,65,9.3,30,1027.4,
2021-10-08,Saint-Brieuc,ind_bretagne.2021-10-08 02:00:00+02.200069409,2,Moyen,#50CCAA,2021-10-08T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),15.3,12.6,18.1,,,86,9.2,28,1027.5,
2021-10-08,Vannes,ind_bretagne.2021-10-08 02:00:00+02.200067932,2,Moyen,#50CCAA,2021-10-08T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,2,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),14.8,10,19,0,,59,12.4,,1026.5,
2021-10-09,Brest,ind_bretagne.2021-10-09 02:00:00+02.242900314,2,Moyen,#50CCAA,2021-10-09T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,2,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),12.8,5.6,19.7,0,,52,7.3,25.9,1027.2,
2021-10-09,Quimper,ind_bretagne.2021-10-09 02:00:00+02.200068120,2,Moyen,#50CCAA,2021-10-09T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,2,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),14.2,9.2,20.6,,,27,8,25.9,1026.8,
2021-10-09,Rennes,ind_bretagne.2021-10-09 02:00:00+02.243500139,2,Moyen,#50CCAA,2021-10-09T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,2,1,2,2,2,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),13.4,6.5,20.5,0,,343,8.6,33,1026.4,
2021-10-09,Saint-Brieuc,ind_bretagne.2021-10-09 02:00:00+02.200069409,2,Moyen,#50CCAA,2021-10-09T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),12.9,8,17.6,,,356,5.8,24.1,1027.1,
2021-10-09,Vannes,ind_bretagne.2021-10-09 02:00:00+02.200067932,2,Moyen,#50CCAA,2021-10-09T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),14,9,21,0,,31,12.4,,1025.6,
2021-10-10,Brest,ind_bretagne.2021-10-10 02:00:00+02.242900314,2,Moyen,#50CCAA,2021-10-10T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,2,2,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),14.5,12,18.6,0,,23,13.7,41,1029.5,
2021-10-10,Quimper,ind_bretagne.2021-10-10 02:00:00+02.200068120,2,Moyen,#50CCAA,2021-10-10T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,2,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),14.3,11.1,19,,,35,11.6,29.6,1029,
2021-10-10,Rennes,ind_bretagne.2021-10-10 02:00:00+02.243500139,3,DÃ©gradÃ©,#F0E641,2021-10-10T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,2,3,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),13.1,8,18.8,0.3,,13,10.5,31,1028.2,
2021-10-10,Saint-Brieuc,ind_bretagne.2021-10-10 02:00:00+02.200069409,2,Moyen,#50CCAA,2021-10-10T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),14.3,11.8,16.4,,,17,13.2,31,1029,
2021-10-10,Vannes,ind_bretagne.2021-10-10 02:00:00+02.200067932,2,Moyen,#50CCAA,2021-10-10T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,2,2,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),13.5,11,18,0,,28,15.8,,1027.4,
2021-10-11,Brest,ind_bretagne.2021-10-11 02:00:00+02.242900314,2,Moyen,#50CCAA,2021-10-11T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,2,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),13.3,9,18.3,0,,39,12.7,31.5,1031,
2021-10-11,Quimper,ind_bretagne.2021-10-11 02:00:00+02.200068120,2,Moyen,#50CCAA,2021-10-11T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),14.3,10.4,19.1,,,36,10.7,24.1,1030.5,
2021-10-11,Rennes,ind_bretagne.2021-10-11 02:00:00+02.243500139,2,Moyen,#50CCAA,2021-10-11T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,2,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),12.9,8.1,18.4,0,,7,10.5,31,1030,
2021-10-11,Saint-Brieuc,ind_bretagne.2021-10-11 02:00:00+02.200069409,2,Moyen,#50CCAA,2021-10-11T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),13.8,10.2,15.7,,,29,13.1,33,1030.7,
2021-10-11,Vannes,ind_bretagne.2021-10-11 02:00:00+02.200067932,2,Moyen,#50CCAA,2021-10-11T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,2,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),13,10,18,0,,33,12.9,,1029.3,
2021-10-12,Brest,ind_bretagne.2021-10-12 02:00:00+02.242900314,2,Moyen,#50CCAA,2021-10-12T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,2,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),10.2,3.1,16.4,0.3,,16,8.5,31,1028.4,
2021-10-12,Quimper,ind_bretagne.2021-10-12 02:00:00+02.200068120,2,Moyen,#50CCAA,2021-10-12T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),11.6,6.8,17.6,,,26,7.2,27.8,1028.1,
2021-10-12,Rennes,ind_bretagne.2021-10-12 02:00:00+02.243500139,2,Moyen,#50CCAA,2021-10-12T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,2,1,2,1,2,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),10.5,4.4,18,0.3,,304,6.5,27.8,1027.5,
2021-10-12,Saint-Brieuc,ind_bretagne.2021-10-12 02:00:00+02.200069409,2,Moyen,#50CCAA,2021-10-12T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),11.2,7.9,15.7,,,295,7.5,25.9,1027.8,
2021-10-12,Vannes,ind_bretagne.2021-10-12 02:00:00+02.200067932,2,Moyen,#50CCAA,2021-10-12T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,2,1,2,2,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),11.6,7,17,0,,26,11.3,,1026.6,
2021-10-13,Brest,ind_bretagne.2021-10-13 02:00:00+02.242900314,2,Moyen,#50CCAA,2021-10-13T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,2,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),12.6,5.5,20,0,,57,8.9,26,1028.1,
2021-10-13,Quimper,ind_bretagne.2021-10-13 02:00:00+02.200068120,2,Moyen,#50CCAA,2021-10-13T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),12.4,8.1,18.9,,,45,6.3,18.5,1028,
2021-10-13,Rennes,ind_bretagne.2021-10-13 02:00:00+02.243500139,2,Moyen,#50CCAA,2021-10-13T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,2,1,2,2,2,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),11.7,5.6,18.3,0,,330,5.9,22.2,1027.7,
2021-10-13,Saint-Brieuc,ind_bretagne.2021-10-13 02:00:00+02.200069409,2,Moyen,#50CCAA,2021-10-13T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),12.3,8.7,16.8,,,305,6.4,22,1028,
2021-10-13,Vannes,ind_bretagne.2021-10-13 02:00:00+02.200067932,2,Moyen,#50CCAA,2021-10-13T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,2,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),12.3,7,18,0.4,,43,10,,1026.9,
2021-10-14,Brest,ind_bretagne.2021-10-14 02:00:00+02.242900314,2,Moyen,#50CCAA,2021-10-14T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,2,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),12.1,7.8,18.3,0.3,,131,8.9,21,1025.7,
2021-10-14,Quimper,ind_bretagne.2021-10-14 02:00:00+02.200068120,2,Moyen,#50CCAA,2021-10-14T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,2,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),11.2,7.5,16.1,,,69,6.8,22.2,1025.7,
2021-10-14,Rennes,ind_bretagne.2021-10-14 02:00:00+02.243500139,2,Moyen,#50CCAA,2021-10-14T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,2,1,2,2,2,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),10.3,4.2,16.6,0,,95,5.9,26,1026.2,
2021-10-14,Saint-Brieuc,ind_bretagne.2021-10-14 02:00:00+02.200069409,2,Moyen,#50CCAA,2021-10-14T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),12,8.6,17,,,144,6.5,22,1025.8,
2021-10-14,Vannes,ind_bretagne.2021-10-14 02:00:00+02.200067932,2,Moyen,#50CCAA,2021-10-14T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,2,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),10.2,5,16,0,,79,9.7,,1024.8,
2021-10-15,Brest,ind_bretagne.2021-10-15 02:00:00+02.242900314,2,Moyen,#50CCAA,2021-10-15T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,2,1,2,1,2,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),11.2,4.9,18.3,0,,15,8.3,30,1021.4,
2021-10-15,Quimper,ind_bretagne.2021-10-15 02:00:00+02.200068120,2,Moyen,#50CCAA,2021-10-15T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,2,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),11.1,6.8,19.4,,,25,7.1,24.1,1021.3,
2021-10-15,Rennes,ind_bretagne.2021-10-15 02:00:00+02.243500139,2,Moyen,#50CCAA,2021-10-15T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,2,1,2,2,2,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),10.4,4.6,18.4,0,,334,5.7,24.1,1020.8,
2021-10-15,Saint-Brieuc,ind_bretagne.2021-10-15 02:00:00+02.200069409,2,Moyen,#50CCAA,2021-10-15T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),11.3,7.5,16,,,292,7,24,1021.1,
2021-10-15,Vannes,ind_bretagne.2021-10-15 02:00:00+02.200067932,2,Moyen,#50CCAA,2021-10-15T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,2,1,2,1,2,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),10.8,5,17,0,,33,9.5,,1020.1,
2021-10-16,Brest,ind_bretagne.2021-10-16 02:00:00+02.242900314,2,Moyen,#50CCAA,2021-10-16T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),10.8,3.8,18.5,0.6,,137,9.5,28,1019.7,
2021-10-16,Quimper,ind_bretagne.2021-10-16 02:00:00+02.200068120,2,Moyen,#50CCAA,2021-10-16T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,2,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),11.7,7.6,17.2,,,77,7.9,24.1,1019.8,
2021-10-16,Rennes,ind_bretagne.2021-10-16 02:00:00+02.243500139,2,Moyen,#50CCAA,2021-10-16T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,2,2,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),11.1,6.5,17.5,0,,107,5.5,22,1020.4,
2021-10-16,Saint-Brieuc,ind_bretagne.2021-10-16 02:00:00+02.200069409,2,Moyen,#50CCAA,2021-10-16T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),12.6,8.5,17.7,,,161,6.3,22,1020,
2021-10-16,Vannes,ind_bretagne.2021-10-16 02:00:00+02.200067932,2,Moyen,#50CCAA,2021-10-16T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,2,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),12.1,8,18,0,,74,10.8,,1019.2,
2021-10-17,Brest,ind_bretagne.2021-10-17 02:00:00+02.242900314,2,Moyen,#50CCAA,2021-10-17T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,2,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),12.4,6.4,19.3,0,,152,11.2,31,1016.6,
2021-10-17,Quimper,ind_bretagne.2021-10-17 02:00:00+02.200068120,2,Moyen,#50CCAA,2021-10-17T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),12.2,7.5,17.3,,,98,8.4,27.8,1016.9,
2021-10-17,Rennes,ind_bretagne.2021-10-17 02:00:00+02.243500139,2,Moyen,#50CCAA,2021-10-17T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),12.6,7.7,19.6,0.3,,131,9,22,1017.8,
2021-10-17,Saint-Brieuc,ind_bretagne.2021-10-17 02:00:00+02.200069409,2,Moyen,#50CCAA,2021-10-17T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),12.5,6.8,18.1,,,167,7.6,24,1017,
2021-10-17,Vannes,ind_bretagne.2021-10-17 02:00:00+02.200067932,2,Moyen,#50CCAA,2021-10-17T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,2,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),11.8,7,17,0,,111,7.7,,1016.8,
2021-10-18,Brest,ind_bretagne.2021-10-18 02:00:00+02.242900314,2,Moyen,#50CCAA,2021-10-18T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),16.4,12.5,17.5,0.5,,190,26.1,54,1015.9,
2021-10-18,Quimper,ind_bretagne.2021-10-18 02:00:00+02.200068120,2,Moyen,#50CCAA,2021-10-18T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),16.5,15.2,17.8,,,189,16.2,37,1017.1,
2021-10-18,Rennes,ind_bretagne.2021-10-18 02:00:00+02.243500139,2,Moyen,#50CCAA,2021-10-18T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,2,1,2,1,2,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),14.4,8.6,17.8,0.3,,157,12.7,42,1019.1,
2021-10-18,Saint-Brieuc,ind_bretagne.2021-10-18 02:00:00+02.200069409,2,Moyen,#50CCAA,2021-10-18T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),15.8,11.7,18,,,181,16.3,55,1016.8,
2021-10-18,Vannes,ind_bretagne.2021-10-18 02:00:00+02.200067932,2,Moyen,#50CCAA,2021-10-18T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),13.8,6,17,13,,177,15,,1018.4,
